# structure number (structure 1 = 1; not 0), Rg (accepted)
0	46.831292	1
1	47.960632	2
2	47.965636	3
3	47.965963	4
4	47.983264	5
5	47.988134	6
6	47.983264	18
7	47.988134	30
8	47.989756	31
9	47.988245	32
10	47.983719	33
11	47.988054	34
12	47.992571	35
13	47.944831	36
14	47.940318	37
15	47.955694	38
16	47.992571	50
