5.99093000E-03 1.54932000E+00 2.20461000E-01
6.39032000E-03 1.54000000E+00 1.49358000E-01
6.78972000E-03 1.25867000E+00 1.27802000E-01
7.18911000E-03 1.32094000E+00 1.20986000E-01
7.58850000E-03 1.31056000E+00 1.48031000E-01
7.98790000E-03 1.11618000E+00 1.08358000E-01
8.38729000E-03 1.03536000E+00 8.83974000E-02
8.59387000E-03 1.06109015E+00 4.48061000E-03
9.13099000E-03 9.91120970E-01 2.86789000E-03
9.66810000E-03 9.13509065E-01 3.17890000E-03
1.02052000E-02 8.73774367E-01 4.02909000E-03
1.07423000E-02 8.31448587E-01 3.82436000E-03
1.12794000E-02 7.48426175E-01 1.49153000E-03
1.18166000E-02 6.82072054E-01 2.74758000E-03
1.23537000E-02 6.42459492E-01 1.37190000E-03
1.28908000E-02 5.92591071E-01 2.96904000E-03
1.34279000E-02 5.40811623E-01 2.57749000E-03
1.39650000E-02 5.09664518E-01 1.76387000E-03
1.45021000E-02 4.80774629E-01 2.40774000E-03
1.49135000E-02 4.46781126E-01 6.92401000E-04
1.59077000E-02 3.92878313E-01 2.83765000E-04
1.69020000E-02 3.44276497E-01 5.54620000E-04
1.78962000E-02 3.07054467E-01 3.76643000E-04
1.88904000E-02 2.70571582E-01 2.32436000E-04
1.98846000E-02 2.45023535E-01 4.18799000E-04
2.08788000E-02 2.17631952E-01 3.86810000E-04
2.18730000E-02 1.94114625E-01 3.94199000E-04
2.28672000E-02 1.76868068E-01 4.25710000E-04
2.38614000E-02 1.64554525E-01 2.33661000E-04
2.48556000E-02 1.58246861E-01 3.62665000E-04
2.58498000E-02 1.46608844E-01 2.96423000E-04
2.68440000E-02 1.41610545E-01 4.93303000E-04
2.78382000E-02 1.36039668E-01 2.62291000E-04
2.88324000E-02 1.33288000E-01 2.57755000E-04
2.98266000E-02 1.22612243E-01 2.95898000E-04
3.08208000E-02 1.15869679E-01 2.37929000E-04
3.18149000E-02 1.13686179E-01 1.97846000E-04
3.28091000E-02 1.05533782E-01 2.15523000E-04
3.38033000E-02 1.04851480E-01 1.50864000E-04
3.47974000E-02 9.82505617E-02 1.39261000E-04
3.57916000E-02 9.13317014E-02 1.07530000E-04
3.67857000E-02 9.04736160E-02 3.39351000E-04
3.77799000E-02 8.47022274E-02 1.22553000E-04
3.87740000E-02 8.59159411E-02 1.62202000E-04
3.97682000E-02 8.48172327E-02 1.06012000E-04
4.07623000E-02 8.19423438E-02 1.99547000E-04
4.17564000E-02 7.69415434E-02 8.69319000E-05
4.27505000E-02 7.22652302E-02 1.05110000E-04
4.37447000E-02 7.15775433E-02 2.97654000E-04
4.47388000E-02 6.98985103E-02 1.52260000E-04
4.57329000E-02 6.93685436E-02 1.61284000E-04
4.67270000E-02 6.52029500E-02 1.10788000E-04
4.77211000E-02 6.02930098E-02 1.27567000E-04
4.87151000E-02 5.77544822E-02 1.46334000E-04
4.97092000E-02 5.76480954E-02 1.77569000E-04
5.07033000E-02 5.73782364E-02 1.75508000E-04
5.16974000E-02 5.41798613E-02 1.34408000E-04
5.26914000E-02 5.06022514E-02 1.18183000E-04
5.36855000E-02 5.03065742E-02 7.11378000E-05
5.46795000E-02 4.73151291E-02 1.23296000E-04
5.56735000E-02 4.71685887E-02 1.12133000E-04
5.66676000E-02 4.33202541E-02 1.07671000E-04
5.76616000E-02 4.13272941E-02 1.29312000E-04
5.86556000E-02 4.38799234E-02 1.28330000E-04
5.96496000E-02 3.95239007E-02 1.56733000E-04
6.06436000E-02 3.77317538E-02 1.91622000E-04
6.16376000E-02 3.64033607E-02 1.00948000E-04
6.26316000E-02 3.53947394E-02 1.06813000E-04
6.36255000E-02 3.40536306E-02 1.02655000E-04
6.46195000E-02 3.33411492E-02 7.24634000E-05
6.56134000E-02 3.22933618E-02 1.68088000E-04
6.66074000E-02 3.11810454E-02 1.63700000E-04
6.76013000E-02 2.99681807E-02 1.12926000E-04
6.85953000E-02 2.91077728E-02 1.43565000E-04
6.95892000E-02 2.80713202E-02 1.25636000E-04
7.05831000E-02 2.67348815E-02 7.87034000E-05
7.15770000E-02 2.56063726E-02 1.28316000E-04
7.25709000E-02 2.45703426E-02 3.63297000E-05
7.35648000E-02 2.35327076E-02 5.90596000E-05
7.45586000E-02 2.24741732E-02 9.00270000E-05
7.55525000E-02 2.13814206E-02 7.04717000E-05
7.65463000E-02 2.00334215E-02 1.26102000E-04
7.75402000E-02 1.95280450E-02 7.70184000E-05
7.85340000E-02 1.87491292E-02 9.31379000E-05
7.95278000E-02 1.73017114E-02 6.15357000E-05
8.05216000E-02 1.66387158E-02 9.08699000E-05
8.15154000E-02 1.59987638E-02 6.68859000E-05
8.25092000E-02 1.49186857E-02 8.65672000E-05
8.35030000E-02 1.41095784E-02 1.00717000E-04
8.44968000E-02 1.35209424E-02 1.05634000E-04
8.54905000E-02 1.29250389E-02 1.30581000E-04
8.64843000E-02 1.21338411E-02 9.18804000E-05
8.74780000E-02 1.17716387E-02 8.61794000E-05
8.84717000E-02 1.11981778E-02 8.83906000E-05
8.94654000E-02 1.07113513E-02 8.84092000E-05
9.04591000E-02 1.06126992E-02 7.70985000E-05
9.14528000E-02 1.01680389E-02 7.11329000E-05
9.24465000E-02 9.71620609E-03 5.19621000E-05
9.34401000E-02 9.04258000E-03 7.62357000E-05
9.44338000E-02 8.71398516E-03 1.13722000E-04
9.54274000E-02 8.68986901E-03 8.96591000E-05
9.64210000E-02 8.21375742E-03 5.15945000E-05
9.74146000E-02 8.00836303E-03 5.58106000E-05
9.84082000E-02 7.64283872E-03 6.15845000E-05
9.94018000E-02 7.28486617E-03 7.19512000E-05
1.00395000E-01 7.41490470E-03 5.90987000E-05
1.01389000E-01 6.96381007E-03 7.86749000E-05
1.02382000E-01 6.76761346E-03 8.59868000E-05
1.03376000E-01 6.66624583E-03 1.14472000E-04
1.04370000E-01 6.43084944E-03 8.28869000E-05
1.05363000E-01 6.18431277E-03 6.36010000E-05
1.06356000E-01 5.97106317E-03 6.10837000E-05
1.07350000E-01 5.82803165E-03 7.38766000E-05
1.08343000E-01 5.66050804E-03 6.90896000E-05
1.09337000E-01 5.12183793E-03 8.04466000E-05
1.10330000E-01 5.04728564E-03 6.32561000E-05
1.11324000E-01 4.71847084E-03 6.82050000E-05
1.12317000E-01 4.63804260E-03 9.02016000E-05
1.13310000E-01 4.40467117E-03 5.17351000E-05
1.14304000E-01 4.17557015E-03 6.77346000E-05
1.15297000E-01 4.22453348E-03 9.65069000E-05
1.16291000E-01 3.98420006E-03 8.02632000E-05
1.17284000E-01 3.74787407E-03 6.10323000E-05
1.18277000E-01 3.77030866E-03 6.93738000E-05
1.19270000E-01 3.38846561E-03 9.31396000E-05
1.20264000E-01 3.43800157E-03 9.74850000E-05
1.21257000E-01 3.42107420E-03 7.27402000E-05
1.22250000E-01 3.31179573E-03 7.60544000E-05
1.23243000E-01 3.08159779E-03 4.42630000E-05
1.24237000E-01 2.99927402E-03 6.77744000E-05
1.25230000E-01 2.93522073E-03 7.75609000E-05
1.26223000E-01 3.24684768E-03 6.00043000E-05
1.27216000E-01 2.90805720E-03 7.00865000E-05
1.28209000E-01 2.83844004E-03 8.66193000E-05
1.29202000E-01 2.73801101E-03 5.96808000E-05
1.30196000E-01 2.71164023E-03 6.06614000E-05
1.31189000E-01 2.75112285E-03 7.32250000E-05
1.32182000E-01 2.81790585E-03 7.32220000E-05
1.33175000E-01 2.70638812E-03 5.70706000E-05
1.34168000E-01 2.65836522E-03 6.28468000E-05
1.35161000E-01 2.58794646E-03 5.78767000E-05
1.36154000E-01 2.58946375E-03 1.08153000E-04
1.37147000E-01 2.52655263E-03 6.45493000E-05
1.38140000E-01 2.43940201E-03 6.83863000E-05
1.39133000E-01 2.53930672E-03 7.16572000E-05
1.40126000E-01 2.53014000E-03 4.91026000E-05
1.41119000E-01 2.58038034E-03 8.58920000E-05
1.42111000E-01 2.49878231E-03 7.63925000E-05
1.43104000E-01 2.42399672E-03 5.20091000E-05
1.44097000E-01 2.42630733E-03 4.30109000E-05
1.45090000E-01 2.36646158E-03 6.83076000E-05
1.46083000E-01 2.27786015E-03 7.39181000E-05
1.47076000E-01 2.35545377E-03 5.01750000E-05
1.48068000E-01 2.32952228E-03 7.81862000E-05
1.49061000E-01 2.29423520E-03 7.50005000E-05
1.50054000E-01 2.24799931E-03 5.79288000E-05
1.51047000E-01 2.34124155E-03 7.28346000E-05
1.52039000E-01 2.35259000E-03 4.12226000E-05
1.53032000E-01 2.34867299E-03 7.71438000E-05
1.54025000E-01 2.11503285E-03 6.22793000E-05
1.55017000E-01 2.11345081E-03 6.71376000E-05
1.56010000E-01 2.08293276E-03 6.17169000E-05
1.57002000E-01 2.24167908E-03 6.15039000E-05
1.57995000E-01 2.13271167E-03 5.00704000E-05
1.58988000E-01 2.03009119E-03 7.78463000E-05
1.59980000E-01 1.76168594E-03 4.54762000E-05
1.60973000E-01 1.92033403E-03 8.44932000E-05
1.61965000E-01 2.02822683E-03 8.81665000E-05
1.62958000E-01 2.08277858E-03 6.50288000E-05
1.63950000E-01 1.97120429E-03 6.34770000E-05
1.64942000E-01 2.10931795E-03 4.13483000E-05
1.65935000E-01 2.04988633E-03 4.51357000E-05
1.66927000E-01 2.13387587E-03 7.61143000E-05
1.67920000E-01 1.87121618E-03 5.99456000E-05
1.68912000E-01 1.93728665E-03 5.89908000E-05
1.69904000E-01 2.01651973E-03 4.07745000E-05
1.70896000E-01 2.14612118E-03 5.11800000E-05
1.71889000E-01 1.93409172E-03 6.89344000E-05
1.72881000E-01 1.80551532E-03 7.11155000E-05
1.73873000E-01 1.82250373E-03 6.63681000E-05
1.74865000E-01 1.77214095E-03 4.11012000E-05
1.75858000E-01 1.69171316E-03 7.30398000E-05
1.76850000E-01 1.82039711E-03 6.35957000E-05
1.77842000E-01 1.87046856E-03 5.93528000E-05
1.78834000E-01 1.83363380E-03 6.23328000E-05
1.79826000E-01 1.67804940E-03 1.00742000E-04
1.80818000E-01 1.54403413E-03 5.74974000E-05
1.81810000E-01 1.49347869E-03 5.67988000E-05
1.82802000E-01 1.51880868E-03 6.82449000E-05
1.83794000E-01 1.56875711E-03 6.15037000E-05
1.84786000E-01 1.10280301E-03 3.44579000E-05
1.85778000E-01 1.61111060E-03 4.93219000E-05
1.86770000E-01 1.52972000E-03 5.66310000E-05
1.87762000E-01 1.46772575E-03 4.99937000E-05
1.88754000E-01 1.49026940E-03 6.87074000E-05
1.89745000E-01 1.20078328E-03 6.74971000E-05
1.90737000E-01 1.41078919E-03 5.55463000E-05
1.91729000E-01 1.49636541E-03 3.36762000E-05
1.92721000E-01 1.32125983E-03 5.76789000E-05
1.93712000E-01 1.49040101E-03 5.96435000E-05
1.94704000E-01 1.11898499E-03 3.89250000E-05
1.95696000E-01 1.32117465E-03 6.36875000E-05
1.96687000E-01 1.03423807E-03 5.05082000E-05
1.97679000E-01 1.29454289E-03 7.51457000E-05
1.98671000E-01 1.07488564E-03 5.97171000E-05
1.99662000E-01 1.16102000E-03 2.90454000E-05
2.00654000E-01 1.12983000E-03 5.14843000E-05
2.01645000E-01 1.13748000E-03 6.14767000E-05
2.02637000E-01 1.08540000E-03 6.30900000E-05
2.03628000E-01 1.07139000E-03 6.96104000E-05
2.04620000E-01 1.00550000E-03 5.49898000E-05
2.05611000E-01 1.03416000E-03 6.38005000E-05
2.06603000E-01 1.14589000E-03 5.06468000E-05
2.07594000E-01 1.06495000E-03 7.03585000E-05
2.08585000E-01 1.04920000E-03 5.77312000E-05
2.09576000E-01 1.12497000E-03 6.60747000E-05
2.10568000E-01 1.07506000E-03 4.57148000E-05
2.11559000E-01 9.82626000E-04 4.14805000E-05
2.12550000E-01 9.79041000E-04 8.05427000E-05
2.13541000E-01 9.90913000E-04 6.15441000E-05
2.14533000E-01 9.49132000E-04 6.64674000E-05
2.15524000E-01 8.41845000E-04 5.80035000E-05
2.16515000E-01 9.67000000E-04 4.43677000E-05
2.17506000E-01 9.53690000E-04 6.09213000E-05
2.18497000E-01 8.72254000E-04 7.18276000E-05
2.19488000E-01 9.24422000E-04 6.90325000E-05
2.20479000E-01 8.33910000E-04 4.90966000E-05
2.21470000E-01 9.21732000E-04 3.38619000E-05
2.22461000E-01 9.17792000E-04 8.87108000E-05
2.23452000E-01 8.56126000E-04 5.87600000E-05
2.24443000E-01 9.44351000E-04 6.12650000E-05
2.25433000E-01 8.69827000E-04 7.39239000E-05
2.26424000E-01 9.78632000E-04 5.72121000E-05
2.27415000E-01 8.64909000E-04 4.28641000E-05
2.28406000E-01 1.01940000E-03 5.38153000E-05
2.29396000E-01 8.10550000E-04 4.55490000E-05
2.30387000E-01 8.58843000E-04 5.96441000E-05
2.31378000E-01 8.94801000E-04 4.92978000E-05
2.32368000E-01 9.64884000E-04 5.63066000E-05
2.33359000E-01 7.62488000E-04 4.07194000E-05
2.34350000E-01 7.69910000E-04 3.31724000E-05
2.35340000E-01 8.49398000E-04 4.06589000E-05
2.36331000E-01 7.66185000E-04 6.36502000E-05
2.37321000E-01 7.79389000E-04 3.27396000E-05
2.38311000E-01 8.10992000E-04 6.81145000E-05
2.39302000E-01 6.89887000E-04 5.61338000E-05
2.40292000E-01 7.07087000E-04 6.53640000E-05
2.41283000E-01 6.92860000E-04 5.50517000E-05
2.42273000E-01 7.16889000E-04 6.10737000E-05
2.43263000E-01 7.57426000E-04 5.41148000E-05
2.44253000E-01 7.48406000E-04 5.81617000E-05
2.45244000E-01 7.37540000E-04 6.54039000E-05
2.46234000E-01 8.35748000E-04 5.20638000E-05
